categories,keywords,title,link,author,pubDate,img_src,text
"['사회', '지역', '문화·라이프']",['문화예술'],"52년 된 헌책방 인천 아벨서점, '시 낭송회' 18년 만에 종료",https://www.yna.co.kr/view/AKR20250530121200065,['황정환'],"Sat, 31 May 2025 07:17:00 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/30/AKR20250530121200065_01_i_P2.jpg,"[촬영 황정환]\n\n(인천=연합뉴스) 황정환 기자 = ""시(詩)를 통해 사람을 배웠습니다. 여러 가지 사정으로 여기까지 하게 됐네요.""\n인천시 동구 배다리 마을에 있는 아벨서점 곽현숙(75) 대표는 31일 오후 2시께 열리는 마지막 시 낭송회를 앞두고 이렇게 말했다.\n2007년 시작한 '배다리 시 낭송회'는 코로나19가 확산한 기간을 제외하고 18년간 거의 매달 열렸으나 이날 156회를 끝으로 막을 내리게 됐다.\n곽 대표는 ""경제적 부담과 책방 운영을 병행하는 것이 쉽지 않아 더는 지속할 수 없게 됐다""며 ""최선을 다했기에 아쉬움은 없다""고 전했다.\n[촬영 황정환]\n\n이번 마지막 시 낭송회에는 5월 어린이 달을 맞아 김구연·정송화 부부 시인이 초청됐다.\n곽 대표는 문화예술 서적·자료 전시실과 시 다락방을 갖춘 문화공간 '아벨전시관'에서 매월 마지막 주 토요일에 시 낭송회를 열어왔다.\n그동안 낭송회에 초청된 시인은 150여명, 참여한 시민은 4천명에 이른다.\n인천에 사는 최현건(77)씨는 ""시 낭송회에 7년 정도 참석하면서 다양한 사람들과 교류할 수 있었다""며 ""낭송회가 끝나더라도 시 한 편 쓰는 꿈만큼은 꼭 이루겠다""고 말했다.\n배다리 시 낭송회는 단순한 행사를 넘어 마을을 지키기 위한 지역 문화운동의 일환이었다.\n2000년대 인천시가 배다리 일대에 산업도로 건설을 추진하자 곽 대표가 1인 시위에 나섰고, 이를 계기로 시 낭송회도 만들었다.\n곽 대표는 ""시민들의 도움이 있었기에 지금껏 배다리를 지킬 수 있었다""고 회상했다.\n1973년 문을 연 아벨서점은 배다리에서 52년째 자리를 지켜온 헌책방이다.\n1970년대에는 40곳이 넘는 헌책방이 모여 '책방 골목'이라 불렸던 배다리에는 지금 아벨서점을 비롯해 5곳의 오래된 서점과 새로 문을 연 3곳이 명맥을 이어가고 있다.\n곽 대표는 10년 넘게 1관과 2관 두 곳으로 나눠 책방을 운영하다가 지난해 7월 아벨전시관 건물 1층으로 이전·통합했다.\n그는 앞으로 전시관에 동시(童詩)와 동요(童謠)를 상시 전시하고 세대를 아우르는 소통의 장을 만들어갈 방침이다.\n곽 대표는 ""시 낭송회는 끝나지만 책방은 항상 열려 있다""며 ""누구든지 와서 책과 시를 통해 자기를 찾아가는 공간이 되기를 희망한다""고 말했다.\n[촬영 황정환]\n\nhwan@yna.co.kr"
"['사회', '지역', '문화·라이프']","['어린이', '재난안전', '뮤지컬']",'공연 보며 안전 배워요'…울주서 어린이 위한 재난안전 뮤지컬,https://www.yna.co.kr/view/AKR20250529134000057,['장영은'],"Sat, 31 May 2025 07:07:00 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529134000057_01_i_P2.jpg,"[울주군 제공.재판매 및 DB 금지]\n\n(울산=연합뉴스) 장영은 기자 = 울산 울주군은 어린이 재난안전 뮤지컬 '오즈의 안전 마법사' 공연을 연다고 30일 밝혔다.\n이번 공연은 어린이 맞춤형 안전교육의 일환으로, 어린이의 안전한 생활 습관 형성과 사고 발생 시 대처 능력 제고를 위해 마련됐다.\n31일 온양문화복지센터, 6월 14일 울주군청 알프스홀, 6월 20일 서울주문화센터, 6월 27일 울주문화예술회관에서 오전 10시 30분부터 공연한다.\n하반기에도 비슷한 횟수의 공연을 계획하고 있다.\n공연은 5세 이상 어린이와 학부모, 선생님 등 보호자가 관람할 수 있으며, 관람은 무료다.\n주중(금요일) 공연은 단체관람, 주말(토요일) 공연만 개별 예약할 수 있다. 자세한 사항은 전화(☎052-288-8799)로 문의하면 된다.\n울주군은 3년 전부터 이같은 공연 사업을 기획·공모해 매년 열고 있다.\n이 사업에 참여를 희망하는 지역 문화예술단체가 어린이가 잘 아는 동화 중 맞춤형 안전교육을 위한 재난안전 뮤지컬로 만든 작품을 제출해 뽑히면 공연 무대에 올리는 것이다.\n첫해인 2022년에는 '안전이와 함께 하는 헨젤과 그레텔', 2023년에는 '위험해 돼지야', 2024년에는 '위험해 알라딘'이라는 제목의 재난안전 뮤지컬이 어린이 관객을 만났다.\n어린이와 학부모 관객의 반응이 무척 좋아, 울주군은 매년 공연의 작품 수준을 끌어올리고 공연 횟수 역시 늘리고 있다.\n[울주군 제공.재판매 및 DB 금지]\n\n울주군 관계자는 ""재난안전 뮤지컬로 어린이들이 안전한 생활 습관을 형성하고 안전의식을 높이는 계기가 됐으면 좋겠다""며 ""앞으로도 다양한 눈높이에 맞는 안전교육을 마련해 안전 문화 확산에 기여하겠다""고 말했다.\nyoung@yna.co.kr"
"['사회', '지역']","['징계', '징계부가금']",비싼 장비 사려고 '야금야금' 연구비 8천만원 챙긴 국립대 교수,https://www.yna.co.kr/view/AKR20250530148300062,['강태현'],"Sat, 31 May 2025 07:02:18 +0900",https://img.yna.co.kr/photo/cms/2016/02/19/01/C0A8CA3D00000152F9A736B000007321_P2.jpeg,"[연합뉴스TV 캡처. 본 기사와 직접적 관련 없음.]\n\n(춘천=연합뉴스) 강태현 기자 = 고가 연구 장비를 사려고 소모성 연구재료를 샀다고 연구비 지원기관을 속인 혐의로 형사재판 법정까지 선 국립대 교수가 징계가 부당하다며 행정소송을 냈으나 받아들여지지 않았다.\n춘천지법 행정1부(김병철 부장판사)는 A씨가 B 국립대를 상대로 낸 정직 처분 취소 소송에서 원고 패소로 판결했다고 31일 밝혔다.\n공소장에 따르면 국립대 교수 A씨는 2018년 6월부터 2021년 1월까지 31차례에 걸쳐 비교적 소액의 소모성 연구재료비를 집행한 것처럼 가짜로 연구비를 청구해 8천여만원을 챙기고, 2019년 4월부터 1년간 36회에 걸쳐 실제 연구회의 등에 참여하지 않은 연구원들의 식비 명목으로 100만원을 챙겼다.\n이 일로 B 국립대는 A씨에게 해임 처분과 함께 편취액 3배에 해당하는 징계부가금 2억4천만원을 내라고 요구했다.\nA씨는 처분에 불복해 교원소청심사위원회에 심사를 청구했고, 위원회는 사기 혐의 사건 항소심 재판에서 A씨에 대한 선고가 유예된 점을 감안해 정직 3개월에 징계부가금 부과 처분 1배 부과로 징계 수위를 낮췄다.\n이 처분마저 불복한 A씨는 행정소송을 내고 ""외상거래 등을 통해 고가의 장비를 들여오고 이후 정부 과제 등에서 재료비 형태로 변제하는 관행에 따랐을 뿐""이라며 ""연구재료비로 청구된 금액은 장비 대금을 결제하는 데 사용했고, 실제 연구에 장비를 사용하기도 했다""고 주장했다.\n[촬영 박영서]\n\n그는 실제로 36차례 회의를 연 뒤 식대를 사용했을 뿐만 아니라 8천여만원을 모두 형사 공탁한 상황에서 추가로 징계부가금을 낸다면 1억6천여만원의 금전적 출혈이 발생하는 상황에 비춰볼 때 자신에 대한 처분이 과중하다는 주장을 펼쳤다.\n재판부는 ""비위행위의 내용, 지속된 기간, 횟수, 금액 등을 고려하면 비위 정도가 가볍지 않으므로 '강등' 이상의 처분이 가능하다""며 ""그런데도 원고가 그동안 성실히 직무를 수행하고 연구 실적을 올렸던 점, 개인적 이익만을 위해 연구재료비나 회의비 등을 편취한 것으로 보이지 않는 점 등을 참작해 정직 처분이 이뤄진 것으로 보인다""고 판단했다.\n그러면서 ""직무의 성질상 강한 도덕성, 사명감과 청렴성의 유지가 요구된다는 점에서 성실의무를 위반한 원고의 행위를 제재할 필요성이 있고, 교원의 공정하고 투명한 연구비 집행 등 직무수행의 공정성 확보와 이에 대한 국민의 신뢰 유지 등 공익이 원고가 입게 될 불이익에 비해 작다고 할 수 없다""며 A씨 청구를 기각했다.\n징계부가금과 관련해서도 비위의 정도와 과실 여부에 비춰볼 때 처분이 과중하다고 보기 어렵다는 결론을 내렸다.\n한편 A씨는 지난해 1월 사기 혐의로 1심에서 징역 6개월에 집행유예 2년을 선고받고 불복해 같은 해 9월 열린 2심에서 법원은 A씨에 대한 선고를 유예했다.\ntaetae@yna.co.kr"
"['사회', '지역']","['아동삶의질', '놀이프로그램', '키즈카페', '청소년수련시설']",[아동행복도시 부산] ⑤ '맘껏 놀자'…놀이로 꿈꾸는 미래(끝),https://www.yna.co.kr/view/AKR20250529146900051,['조정호'],"Sat, 31 May 2025 07:01:01 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529146900051_01_i_P2.jpg,"[※편집자주] = 급속도로 진행되는 고령화 속에서 미래 주인공인 아동의 삶의 질을 높은 수준으로 유지하고 향상시키는 것은 매우 중요한 과제입니다. 부산시는 지난해 한국 아동 삶의 질 분야에서 1위 도시로 선정된 것을 계기로 '아동친화도시' 조성을 가속화하고 있습니다. 연합뉴스는 부산에서 진행되는 '아동이 가장 행복한 도시'를 위한 다양한 사업을 살펴보고 지속가능한 '아동친화도시'로 전환하는 방안을 모색하는 기획기사 5편을 송고합니다.]\n[촬영 조정호]\n\n(부산=연합뉴스) 조정호 기자 = ""Let's sing and dance together.(우리 함께 노래하고 춤을 춥시다.)""\n지난 27일 오후 4시 10분 부산시청 1층 어린이복합문화공간 '들락날락'에 마련된 강의실.\n초등학교 1·2학년 학생 10명이 원어민 교사와 함께 '영어랑 놀자' 수업하면서 영어 노래에 맞춰 다양한 율동을 하고 있었다. 어린이들의 얼굴에는 웃음꽃이 피었고, 원어민 강사의 간단한 질문에 수줍은 듯하면서도 또박또박 영어로 대답했다.\n한국인 영어강사 정나리(24)씨는 ""아이들이 처음에는 어색한 분위기에 쑥스러워하는 모습을 보이지만, 노래와 율동을 따라 하면서 원어민 강사와 친숙해진다""고 말했다.\n이 수업은 모두 영어로 진행되는데 어린이들은 '기차놀이', '무궁화꽃이 피었습니다', '가위바위보 게임', '퀴즈' 등 다양한 놀이를 하면서 영어로 소통한다.\n'들락날락 영어랑 놀자'는 만4∼7세 유아와 초등학교 저학년생들이 원어민과 놀이를 통해 일상생활에서 영어를 쉽게 사용하는 환경을 만들고자 추진하는 '부산형 어린이 영어교육' 프로그램이다.\n평일 과정(16주), 토요일 과정(체험형 1회)으로 구분되며 상반기와 하반기로 나눠 진행된다. 유치원에서 단체로 참여하는 단체과정도 있다.\n[부산시 제공]\n\n부산 '들락날락 영어랑 놀자' 프로그램은 모두 무료로 운영돼 학부모들로부터 인기를 끌고 있다.\n실제로 지난 3월 11일 오전 10시 부산시 들락날락 홈페이지 '영어랑 놀자' 평일 과정 접수는 시작한 지 1분 만에 완료됐다.\n주부 김지혜(42)씨는 ""초등학교 1·2학년을 키우는데 작년에 우연히 '들락날락'에 갔다가 큰아이를 '영어랑 놀자' 프로그램에 보냈고 올해는 둘째 아이를 참여시키고 있다""며 ""실력 있고 검증된 원어민이 수업을 진행하고 한국인 강사가 관리까지 해주고 있어 안심하고 보내고 있다""고 말했다.\n부산시는 '들락날락 영어랑 놀자' 경쟁률이 높은 것으로 나타나자 올해 60곳 이상으로 확대 운영하고, 자체 개발한 영어교재를 사용하는 등 교육의 질을 높이고 있다.\n'15분도시'과 '아동친화도시'를 대표하는 시설인 '들락날락'은 어린이도서관, 문화·예술·디지털 교육을 융합한 놀이형 학습공간으로, 도시 유휴 공간을 활용한 혁신 사례로 주목받고 있다.\n'들락날락'은 아시아·태평양 도시 협력 네트워크와 유엔 아시아태평양 경제사회 이사회가 주관한 'SDG 시티 어워즈' 대상을 받아 부산이 '아동 삶의 질 1위' 도시로 선정되는 데 큰 역할을 했다.\n현재 부산 전역 80여 곳에서 '들락날락'이 운영 중이다. 지난해만 '들락날락'을 방문한 인원이 150만명에 이른다. 인기가 높은 부산시청에 마련된 '들락날락'은 월평균 1만8천명이 찾고 있다.\n[부산시 제공]\n\n부산 어린이복합문화공간 '들락날락'이 올해는 질적인 변화로 시민 속으로 다가간다\n부산글로벌빌리지에 '영어특화 들락날락', 부산어린이대공원에는 기업 후원 사업과 연계한 '해양 특화 들락날락'을 추가로 조성한다.\n지역아동센터나 돌봄센터 등에도 들락날락 프로그램을 보급해 아동이 무료로 혜택을 받도록 한다.\n가족 단위 주말 프로그램도 신설하거나 '들락날락'이 보유한 자체 영상 콘텐츠를 다른 시설과도 공유한다.\n부산시의회 서지연 의원은 ""박형준 시장의 공약인 들락날락은 3천750억원을 투입해 2030년까지 도서관, 영어학습 공간, 가족 친화 공간 300곳을 부산 전역에 마련한다는 목표로 추진되고 있다""며 ""우수 정책 사례인 만큼 중간평가를 해서 다양한 테마와 특수 돌봄 공백 해소 등 완성도와 시민의 체감 만족도가 높은 정책으로 이어가야 한다""고 말했다.\n부산시는 '들락날락'처럼 아동의 놀이와 여가를 위한 정책을 통해 아동의 창의력과 사회성을 키우는 데 주력하고 있다.\n'아동 친화 15분 도시' 조성을 위한 '맘껏 놀자 사업'은 아동 주도적 참여 놀이프로그램이다.\n이 프로그램은 2024년 숲속놀이터, 만덕도서관, 육아종합지원센터 등 25개소에서 운영됐고, 올해는 40개소로 확대해 더 많은 아동에게 놀이 기회를 제공한다.\n[부산시 금련산청소년수련원 제공]\n\n부산시가 전국 최초로 시행한 부산형 통합 늘봄 프로젝트 '당신처럼 애지중지'의 주요과제인 공공형 키즈카페는 2개소에서 올해 3개소로 확대된다.\n부산시는 지난 3월 BNK부산은행과 초록우산 어린이재단과 협약을 체결하고 부산시민공원 내 뽀로로도서관을 부산형 키즈카페로 새로 단장한다. 이곳에 7세 이하 영유아 놀이 콘텐츠와 부모와 자녀를 위한 체험 프로그램을 운영하고, 개관을 앞둔 부산콘서트홀과 연계한 음악 체험 프로그램과 들락날락 '영어랑 놀자' 프로그램도 운영한다.\n부산시는 어린이뿐만 아니라 청소년이 자신의 꿈을 펼칠 수 있는 다양한 공간을 제공하고 있다.\n부산 청소년의 상상력을 틔(T)우게 해주는 공간이 있다. 'T'는 청소년(Teenager), 다양한 도구(Tool), 미래기술(Technology) 등을 상징한다. 청소년의 재능발굴과 건전한 놀터, 쉼터, 배움터이자 직업체험을 할 수 있는 공간인 '상상티움'은 부산진구 양정청소년수련관에 있는 1호를 시작으로 현재 10호까지 생겼다.\n상상티움 관계자는 ""부산 지역 청소년이면 누구나 이용할 수 있으며, 공부방, 3D 프린팅, 1인 미디어체험, 혼합현실(MR) 체험, 바리스타 체험, 웹툰 제작, 유튜브 크리에이터 교육 등 4차 산업혁명 시대 핵심 역량을 키울 수 있는 터전으로써 상상력과 창의력을 펼칠 수 있는 공간""이라고 말했다.\n부산에는 청소년들이 다양한 문화와 과학을 체험하고 봉사, 협력정신을 기르는 다양한 공공 청소년수련시설이 운영중이다.\n[금련산청소년수련원 제공]\n\n부산 도심에 있는 황령산 중턱에 자리잡은 금련산청소년수련원은 1989년부터 운영중인 부산을 대표하는 청소년수련시설로 아름다운 자연환경 속에서 다양한 체험을 할 수 있고, 우주과학·자연체험 프로그램을 비롯해 금련산 축제 등이 펼쳐진다.\n부산시는 금련산청소년수련원을 2032년까지 '모두를 아우르는 복합문화공간'으로 통합 개발한다는 계획을 세우고 타당성 조사 용역에 들어갈 예정이다.\n이외에도 지난해 양정·금정·함지골·금곡 청소년수련시설에서 215개 프로그램이 마련돼 청소년 67만여 명이 이용한 것으로 나타났다.\n부산시는 청소년들이 스포츠, 디지털 미디어, 환경보호, 생태계 클라이밍, 제과제빵, 요리, 공예 등을 체험하는 '청소년 수련시설 스탬프 투어'를 확대한다.\n박형준 부산시장은 ""아이들의 행복하고 높은 삶의 질을 누리는 도시가 가장 살기 좋은 도시라고 믿는다. 모든 아동이 스스로 꿈을 찾고 즐겁게 성장하는 아동행복도시 부산을 만들기 위해 최선을 다하겠다""고 강조했다.\nccho@yna.co.kr"
['사회'],"['정당', '투표율', '사전투표율', '정권교체', '유권자']","[인&아웃] 사전투표 열기…분노일까, 반감일까",https://www.yna.co.kr/view/AKR20250530084300546,['김종우'],"Sat, 31 May 2025 07:00:01 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/30/AKR20250530084300546_01_i_P2.jpg,"(서울=연합뉴스) 김종우 선임기자 = 선거에서 투표율은 변수다. 단순한 숫자를 넘어 정치적 의미를 갖는다. 투표율은 후보·정당의 조직력, 이슈 동원력, 유권자 정서를 반영한다. 높은 투표율은 정권교체 가능성을 암시하거나, 핵심 지지층의 결집으로 해석되기도 한다. 2017년·2022년 대선은 정권 심판 프레임이 작동했다. 투표율은 상승했고 정권교체로 이어졌다. 반면 정권교체가 어느 정도 예견됐던 2007년 대선에선 투표율이 상대적으로 낮았다. 이처럼 투표율은 유권자의 정치적 감정 상태를 반영한다.\n(수원=연합뉴스) 홍기원 기자 = 제21대 대통령선거 사전투표 이틀째인 30일 경기도 수원시 팔달구 수원시청 별관에 마련된 투표소에서 시민들이 투표하고 있다. 2025.5.30\n\n이번 조기 대선은 윤석열 전 대통령의 12·3 계엄 선포와 파면으로 치러지는 이례적 선거다. 더불어민주당 이재명 후보는 '민주주의 복원'을 내세우며 결집을 시도하고 있고, 보수 진영은 '이재명은 안 된다'는 반감 정서를 조직화하고 있다. 이 지점에서 사전투표율은 양 진영의 감정 에너지를 가늠할 수 있는 지표다. 30일 사전투표율은 34.74%로 집계됐다. 사전투표가 전국 단위 선거에 처음 적용된 2014년 이후 두 번째로 높은 투표율이다. 이전까지 가장 높았던 사전투표율은 2022년 대선 당시 36.93%였다. 이 같은 참여 열기가 어느 후보에게 유리하게 작용할지는 뚜껑을 열어봐야 한다.\n사전투표율이 높다고 해서 최종 투표율까지 이어지는 건 아니다. 2020년 총선 사전투표율은 26.69%였지만, 최종 투표율은 66.2%에 그쳤다. 하지만 2017년 대선은 사전투표율 26.06%에서 최종 투표율이 77.2%로 급등했다. 사전투표율은 유권자 참여 열기를 가늠하는 데이터일 뿐, 선거 결과를 예측하는 결정적 도구는 아니다. 특히 사전투표에 상대적으로 적극적인 젊은층과 본투표를 선호하는 중장년층 간 정치적 성향 차이를 고려하면, 시점에 따라 투표의 성격이 달라질 수도 있다. 이번 선거에선 '불법 계엄 심판'과 '반(反)이재명 정서'라는 상반된 프레임이 충돌하고 있다. 이 같은 선거에선 유권자의 선택이 기표소에서 어떻게 발현되느냐가 승부를 가른다.\n이런 가운데 개혁신당 이준석 후보의 '젓가락 발언'이 막판 변수로 떠올랐다. 그는 지난 27일 후보 TV 토론에서 권영국 민주노동당 후보에게 ""'여성의 신체 일부에 젓가락을 꽂고 싶다'고 한다면 여성 혐오냐""라고 질문했다. 이재명 후보의 아들이 과거 인터넷 도박 사이트 게시판에 올렸다고 알려진 댓글 내용을 인용한 것이다. '진보의 이중잣대'를 지적하려는 의도였다고 하나, 자해에 가까운 발언이었다. 여성 유권자뿐 아니라 중도층에게도 ""이준석도 기성 정치인과 다르지 않다""는 강한 거부감을 안겼다. 그를 지지했던 유권자들의 이탈도 예상된다. 하지만 이탈표가 어디로 흘러갈지는 불투명한 상황이다.\n유감스럽게도 이번 대선은 정책 대결보다는 감정 대립으로 수렴되는 양상으로 흘러가고 있다. 높은 사전투표율은 헌정 질서에 대한 문제의식을 반영하는 신호일 수 있지만, 그것만으로 결과를 가늠하긴 어렵다. 특히 이번 선거는 그 어느 때보다 정치 혐오와 민주주의 회복의 절박함이 교차하고 있다. 투표율은 유권자 정서의 방향과 강도를 예측할 수 있는 척도다. 하지만 최종 투표율이 어느 수준에서 결정되느냐가 이번 선거의 성격을 규정하는 핵심 변수가 될 것이다.\njongwoo@yna.co.kr"
"['사회', '지역']","['인명피해', '화재원인', '소방당국']",천안 아파트 화재로 5명 연기흡입…담배꽁초서 발화 추정,https://www.yna.co.kr/view/AKR20250531009500063,['양영석'],"Sat, 31 May 2025 06:47:00 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/31/AKR20250531009500063_01_i_P2.jpg,"[천안소북서방서 제공. 재판매 및 DB 금지]\n\n(천안=연합뉴스) 양영석 기자 = 30일 오후 9시께 충남 천안시 성환읍 A씨(50대·남)의 4층 아파트에서 불이나 30분 만에 꺼졌다.\n집안 내부가 일부 소실됐으며, 주민들이 자력으로 대피해 큰 인명피해는 발생하지 않았다. 다만, 대피 과정에서 주민 5명이 연기를 마셔 병원 치료를 받고 집으로 돌아왔다.\n이날 불은 피우고 남은 담배꽁초가 알 수 없는 가연성 물질로 옮겨붙어 발화한 것으로 소방당국은 보고 있다.\n[천안서북소방서 제공. 재판매 및 DB금지]\n\n아파트 내부에 설치된 자동 화재탐지기가 정상적으로 작동하면서 경보가 울렸고, 관리사무소 관계자가 119에 신고했다.\n해당 아파트는 1998년 사용 준공된 11층 건물로 당시 스프링클러 설치 의무대상 시설이 아닌 것으로 조사됐다.\n화재 진압 후 대피했던 주민들은 모두 귀가했고 A씨는 아파트 경로당으로 임시 대피했다.\n소방당국은 정확한 화재 원인을 조사하고 있다.\nyoungs@yna.co.kr"
"['사회', '지역']","['화재원인', '단독주택', '인명피해', '화재', '소방당국', '재산피해', '경찰']",진주시 단독주택에서 화재…2명 중경상,https://www.yna.co.kr/view/AKR20250531009400052,['이정훈'],"Sat, 31 May 2025 06:39:26 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/31/AKR20250531009400052_01_i_P2.jpg,[연합뉴스 자료사진]\n\n(진주=연합뉴스) 이정훈 기자 = 30일 오후 11시 25분께 경남 진주시 신안동의 한 단독주택 1층에서 불이 나 50대 남성 1명과 70대 여성 1명 등 2명이 중경상을 입고 병원으로 이송됐다.\n소방당국은 화재가 방 10㎡ 정도를 태워 300만원 재산 피해가 난 것으로 추정했다.\n경찰과 소방당국은 정확한 화재 원인을 파악할 예정이다.\nseaman@yna.co.kr
"['사회', '지역']","['노인', '벌금형', '학대', '민원', '노인복지법', '욕설']","보호자민원에 교체된 요양보호사, 앙심품고 욕설·폭언해 벌금형",https://www.yna.co.kr/view/AKR20250530115300062,['임보연'],"Sat, 31 May 2025 06:35:00 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/30/AKR20250530115300062_01_i_P2.jpg,"[연합뉴스 자료사진]\n\n(원주=연합뉴스) 임보연 기자 = 자신이 보호하던 노인의 딸이 민원을 제기해 교체된 요양보호사가 노인에게 욕설과 폭언을 퍼부어 벌금형 처벌을 받았다.\n춘천지방법원 원주지원 형사 1단독 김현준 부장판사는 노인복지법 위반 혐의로 기소된 60대 여성 A씨에게 벌금 150만원을 선고했다고 31일 밝혔다.\nA씨는 지난해 10월 1일 오전 자신이 요양보호사로 근무하는 70대 여성 B씨 집에서 '센터에 뭐라고 떠들었냐', '○○○○이 나랏돈 받아먹는 ○이 잘도 해처먹는다', '나한테 된맛 좀 봐라'는 등 욕설과 폭언을 해 B씨를 위협하고 학대한 혐의를 받아 재판에 넘겨졌다.\nA씨는 B씨 딸이 민원을 제기해 더는 근무하지 못하게 되자 이 같은 일을 저질렀으며, A씨와 변호인은 욕설한 적이 없다고 항변했다.\n재판부는 ""피고인이 자녀에게 보낸 반말과 욕설이 포함된 문자메시지 내용 등에 비추어 피해자와 자녀의 진술이 구체성과 신빙성이 있다""며 A씨와 변호인의 주장은 받아들이지 않았다.\nA씨는 재판 이후 항소장을 제출했다.\nlimbo@yna.co.kr"
"['사회', '지역']","['기상청', '건강관리']",강원 내륙 낮 최고 29도…일교차 커 건강 관리 유의,https://www.yna.co.kr/view/AKR20250531009100062,['이상학'],"Sat, 31 May 2025 06:23:57 +0900",https://img.yna.co.kr/photo/yna/YH/2022/07/02/PYH2022070201410006200_P2.jpg,"(춘천=연합뉴스) 이상학 기자 = 토요일인 31일 강원지역은 대체로 맑겠으나 영서는 오후부터 가끔 구름이 많겠다.\n[연합뉴스 자료사진]\n\n이날 오전 5시 현재 기온은 원주와 강릉 각 12.3도, 춘천 10.3도, 동해 10.2도, 평창 9.1도, 태백 3.5도 등이다.\n낮 기온은 내륙 27∼29도, 산지 22∼24도, 동해안 25∼27도로 예상된다.\n미세먼지 농도는 '좋음'으로 예상된다.\n기상청은 ""내륙을 중심으로 낮과 밤의 기온 차가 15도 내외로 크겠으니 건강 관리에 유의해야 한다""고 당부했다.\nhak@yna.co.kr"
"['사회', '지역']",['옥천'],충북 맑다가 오후부터 구름…낮 최고 28도,https://www.yna.co.kr/view/AKR20250531008700064,['김형우'],"Sat, 31 May 2025 06:14:57 +0900",https://img.yna.co.kr/photo/cms/2019/02/12/49/PCM20190212000049064_P2.jpg,"(청주=연합뉴스) 김형우 기자 = 31일 충북은 대체로 맑다가 오후부터 구름이 많아지겠다.\n[청주시 제공]\n\n이날 오전 5시 기준 기온은 청주 16.0도, 충주 11.7도, 제천 9.8도, 진천 12.5도, 옥천 10.5도, 추풍령 8.5도 등이다.\n낮 기온은 27∼28도로 예상된다.\n미세먼지 농도는 '보통'으로 예보됐다.\n청주기상지청은 ""낮과 밤의 기온 차가 크겠으니 건강 관리에 유의해야 한다""고 당부했다.\nvodcast@yna.co.kr"
"['사회', '지역']","['주거침입', '50대', '재범', '징역', '스토킹', '피해자']","출소 뒤 ""나야"" 또 접근…집까지 찾아가 불내려 한 스토커",https://www.yna.co.kr/view/AKR20250530104900062,['박영서'],"Sat, 31 May 2025 06:13:01 +0900",https://img.yna.co.kr/photo/cms/2022/09/21/00/PCM20220921000100990_P2.jpg,"[연합뉴스TV 제공]\n\n(춘천=연합뉴스) 박영서 기자 = 스토킹 죄로 실형을 살고도 또다시 피해자에게 접근을 시도하고 피해자 집 주변에 휘발유를 뿌리며 불을 내려 한 50대가 이전보다 훨씬 무거운 죗값을 치르게 됐다.\n춘천지법 형사1부(심현근 부장판사)는 현주건조물방화예비와 스토킹처벌법 위반, 주거침입 혐의로 기소된 A(58)씨가 낸 항소를 기각하고, 징역 3년 6개월을 선고한 원심 판단을 유지했다고 31일 밝혔다.\nA씨는 지난해 10월 8일 밤 B씨에게 전화해 ""나야""라고 말한 뒤 전화가 끊기자 무시당했다는 이유로 이튿날 새벽 B씨가 사는 건물 공용 출입문을 열고 들어가 B씨 집 현관문을 두드렸다.\n그는 현관문을 두드리며 ""나야""라고 말했으나 B씨가 문을 열어주지 않고 112에 신고하자 차량에 있던 휘발유가 든 페트병을 가지고 와서는 현관문과 공용 복도에 휘발유를 뿌렸다.\n라이터로 불을 붙이려 시도했으나 라이터가 작동하지 않자 그대로 현장에서 달아났다.\n조사 결과 A씨는 이전에도 B씨를 상대로 스토킹 범죄를 저질러 징역 10개월을 복역하고 출소한 지 4개월 만에 재범했다.\n1심을 맡은 춘천지법 영월지원은 ""죄질이 매우 불량하고 피해자는 극심한 정신적 고통을 입었을 것으로 보인다""며 ""피고인이 범행을 자백하는 점을 고려하더라도 엄벌해야 할 필요성이 매우 높다""며 징역 3년 6개월을 내렸다.\nA씨는 ""형이 무겁다""며 항소했으나 재판부는 ""원심판결 선고 이후 양형에 반영할 만한 새로운 정상이나 형을 변경해야 할 정도로 특별한 사정변경을 찾아볼 수 없다""며 기각했다.\nconanys@yna.co.kr"
